,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
13542,-117.31,89400.0,448.0,38.0,2011.0,1,403.0,1190.0,18.654,34.14
13543,-117.31,96000.0,385.0,34.0,2037.0,1,391.0,1195.0,39.231,34.15
13544,-117.3,90800.0,166.0,45.0,942.0,1,174.0,401.0,38.594,34.15
13545,-117.31,65500.0,284.0,38.0,1287.0,1,269.0,1047.0,22.865,34.13
13546,-117.3,64800.0,275.0,34.0,1127.0,1,249.0,971.0,20.583000000000002,34.12
13547,-117.31,70900.0,343.0,37.0,1412.0,1,351.0,1127.0,11.667,34.12
13548,-117.31,68500.0,393.0,35.0,1622.0,1,362.0,1296.0,19.285999999999998,34.13
13549,-117.31,66400.0,283.0,36.0,1076.0,1,224.0,773.0,26.307,34.13
13550,-117.3,67000.0,111.0,42.0,525.0,1,120.0,444.0,26.771,34.11
13551,-117.31,64000.0,321.0,38.0,1208.0,1,317.0,1225.0,14.663,34.11
13552,-117.31,64900.0,190.0,52.0,851.0,1,190.0,731.0,19.044,34.11
13553,-117.31,64100.0,257.0,41.0,1105.0,1,197.0,816.0,19.375,34.11
13554,-117.31,68100.0,415.0,52.0,1457.0,1,341.0,1238.0,20.089000000000002,34.1
13555,-117.3,63400.0,130.0,44.0,589.0,1,137.0,504.0,1.775,34.1
13556,-117.31,69500.0,755.0,28.0,2899.0,1,655.0,2406.0,15.208,34.1
13557,-117.32,78800.0,461.0,27.0,2053.0,1,463.0,1737.0,31.213,34.1
13558,-117.32,59700.0,176.0,42.0,801.0,1,183.0,711.0,18.680999999999997,34.1
13559,-117.3,75200.0,244.0,40.0,1051.0,1,243.0,745.0,21.842,34.09
13560,-117.31,73700.0,345.0,34.0,1336.0,1,311.0,1009.0,1.608,34.09
13561,-117.27,159700.0,427.0,32.0,2894.0,1,446.0,1151.0,62.236000000000004,34.16
13562,-117.28,122200.0,280.0,36.0,1734.0,1,259.0,604.0,38.292,34.15
13563,-117.28,97400.0,343.0,38.0,1981.0,1,344.0,796.0,38.125,34.15
13564,-117.29,97000.0,345.0,42.0,1811.0,1,352.0,856.0,29.666999999999998,34.15
13565,-117.29,99100.0,488.0,38.0,2458.0,1,453.0,1135.0,2.875,34.16
13566,-117.28,122100.0,532.0,26.0,2469.0,1,501.0,1068.0,19.832,34.16
13567,-117.28,90700.0,456.0,35.0,2028.0,1,398.0,972.0,23.778000000000002,34.16
13568,-117.28,135000.0,430.0,32.0,2170.0,1,401.0,815.0,31.765,34.15
13569,-117.28,93300.0,438.0,40.0,2364.0,1,416.0,968.0,34.906,34.14
13570,-117.29,97300.0,266.0,52.0,1683.0,1,256.0,646.0,40.481,34.14
13571,-117.29,102600.0,321.0,49.0,1820.0,1,324.0,757.0,32.976,34.15
13572,-117.28,81900.0,496.0,40.0,2190.0,1,493.0,1214.0,23.947,34.14
13573,-117.29,82900.0,314.0,45.0,1598.0,1,319.0,771.0,25.416999999999998,34.14
13574,-117.29,97600.0,307.0,48.0,1717.0,1,267.0,610.0,3.125,34.14
13575,-117.29,90000.0,401.0,39.0,1989.0,1,341.0,805.0,2.425,34.14
13576,-117.3,88100.0,261.0,37.0,1454.0,1,248.0,761.0,23.438000000000002,34.14
13577,-117.28,77100.0,568.0,44.0,2469.0,1,517.0,1363.0,18.396,34.13
13578,-117.28,76800.0,577.0,29.0,2077.0,1,524.0,1418.0,18.281,34.13
13579,-117.3,79500.0,395.0,52.0,1859.0,1,333.0,968.0,12.034,34.13
13580,-117.29,77900.0,528.0,52.0,2424.0,1,455.0,1171.0,14.815,34.13
13581,-117.28,70600.0,822.0,36.0,2991.0,1,751.0,2378.0,13.571,34.12
13582,-117.29,65800.0,612.0,40.0,2198.0,1,531.0,1517.0,10.950999999999999,34.12
13583,-117.29,75800.0,563.0,44.0,2337.0,1,467.0,1238.0,15.155999999999999,34.13
13584,-117.3,71500.0,557.0,42.0,2115.0,1,494.0,1532.0,14.530999999999999,34.13
13585,-117.3,66900.0,261.0,43.0,1018.0,1,215.0,736.0,2.6,34.12
13586,-117.28,66100.0,611.0,47.0,2456.0,1,512.0,1653.0,13.972999999999999,34.12
13587,-117.29,68200.0,432.0,47.0,1648.0,1,385.0,1308.0,12.069,34.12
13588,-117.29,72100.0,351.0,45.0,1369.0,1,274.0,1046.0,18.438,34.12
13589,-117.3,63500.0,437.0,50.0,1629.0,1,394.0,1581.0,22.019000000000002,34.12
13590,-117.29,70800.0,448.0,48.0,1498.0,1,455.0,1586.0,11.687000000000001,34.11
13591,-117.29,78800.0,677.0,35.0,2014.0,1,612.0,1714.0,0.7075,34.11
13592,-117.29,68000.0,715.0,35.0,2426.0,1,586.0,1920.0,15.561,34.11
13593,-117.28,69500.0,418.0,39.0,1573.0,1,359.0,1258.0,14.895999999999999,34.11
13594,-117.29,71300.0,405.0,19.0,1204.0,1,424.0,844.0,0.7235,34.1
13595,-117.29,68300.0,387.0,24.0,1451.0,1,330.0,1178.0,11.806,34.09
13596,-117.3,75000.0,11.0,49.0,60.0,1,13.0,76.0,25.625,34.1
13597,-117.28,90800.0,538.0,44.0,376.0,1,107.0,273.0,22.916999999999998,34.09
13598,-117.3,73300.0,143.0,34.0,567.0,1,138.0,387.0,17.980999999999998,34.07
13599,-117.25,159400.0,238.0,31.0,1516.0,1,255.0,596.0,43.361999999999995,34.16
13600,-117.25,116600.0,278.0,37.0,1709.0,1,274.0,744.0,37.188,34.16
13601,-117.25,91500.0,481.0,35.0,2707.0,1,479.0,1595.0,39.018,34.16
13602,-117.25,97600.0,380.0,30.0,1770.0,1,348.0,990.0,3.3,34.15
13603,-117.26,88300.0,389.0,33.0,2271.0,1,380.0,1100.0,35.978,34.15
13604,-117.26,98000.0,658.0,31.0,3538.0,1,663.0,1715.0,37.125,34.16
13605,-117.26,123700.0,351.0,30.0,1937.0,1,344.0,945.0,38.906,34.17
13606,-117.27,250000.0,3.0,16.0,30.0,1,8.0,49.0,4.625,34.17
13607,-117.25,88800.0,1976.0,22.0,7935.0,1,1791.0,4523.0,21.465,34.15
13608,-117.25,114500.0,1229.0,19.0,5163.0,1,1141.0,2680.0,22.482,34.14
13609,-117.27,96400.0,676.0,36.0,3795.0,1,585.0,1742.0,4.1,34.14
13610,-117.27,97600.0,257.0,35.0,1517.0,1,245.0,658.0,44.435,34.14
13611,-117.27,95300.0,253.0,35.0,1490.0,1,253.0,705.0,33.616,34.15
13612,-117.25,90000.0,503.0,33.0,2898.0,1,487.0,1374.0,36.856,34.13
13613,-117.25,83400.0,472.0,37.0,2498.0,1,487.0,1291.0,3.0,34.13
13614,-117.26,72100.0,550.0,37.0,2403.0,1,493.0,1234.0,2.0,34.13
13615,-117.26,87500.0,747.0,39.0,3521.0,1,721.0,2256.0,21.375,34.13
13616,-117.27,78800.0,636.0,31.0,2209.0,1,562.0,1314.0,17.235,34.12
13617,-117.27,83800.0,254.0,40.0,1298.0,1,268.0,793.0,30.721,34.13
13618,-117.27,87800.0,687.0,36.0,3337.0,1,589.0,2388.0,29.628,34.13
13619,-117.25,88200.0,148.0,35.0,861.0,1,138.0,381.0,25.234,34.13
13620,-117.25,72600.0,752.0,17.0,3107.0,1,643.0,2160.0,18.463,34.12
13621,-117.25,70800.0,641.0,32.0,2910.0,1,614.0,2011.0,27.473000000000003,34.11
13622,-117.27,70200.0,684.0,27.0,2896.0,1,668.0,1514.0,1.462,34.12
13623,-117.27,87500.0,246.0,52.0,954.0,1,256.0,943.0,0.8658,34.12
13624,-117.25,67700.0,560.0,30.0,2173.0,1,486.0,1509.0,14.079,34.11
13625,-117.26,59300.0,288.0,33.0,1210.0,1,238.0,850.0,12.171,34.11
13626,-117.27,62900.0,134.0,44.0,567.0,1,150.0,565.0,18.281,34.11
13627,-117.27,78000.0,1042.0,9.0,3904.0,1,896.0,3688.0,18.022000000000002,34.1
13628,-117.33,84500.0,415.0,29.0,1960.0,1,435.0,1681.0,29.291999999999998,34.09
13629,-117.33,86700.0,423.0,35.0,2240.0,1,396.0,1394.0,31.799,34.08
13630,-117.33,95200.0,405.0,37.0,2267.0,1,403.0,1175.0,3.75,34.08
13631,-117.33,89200.0,458.0,32.0,2086.0,1,412.0,1355.0,25.238000000000003,34.07
13632,-117.34,90500.0,425.0,46.0,1851.0,1,377.0,1100.0,20.461,34.07
13633,-117.34,93700.0,248.0,35.0,1380.0,1,264.0,730.0,32.305,34.08
13634,-117.34,99400.0,1007.0,33.0,4924.0,1,953.0,3502.0,3.233,34.08
13635,-117.32,75300.0,345.0,38.0,1585.0,1,368.0,1347.0,2.375,34.09
13636,-117.32,78600.0,251.0,30.0,1129.0,1,237.0,1034.0,23.916999999999998,34.09
13637,-117.32,85500.0,264.0,41.0,1359.0,1,244.0,786.0,25.208000000000002,34.08
13638,-117.32,84000.0,276.0,46.0,1308.0,1,244.0,576.0,31.875,34.08
13639,-117.32,76900.0,269.0,52.0,1226.0,1,272.0,693.0,19.963,34.07
13640,-117.32,63500.0,160.0,52.0,802.0,1,131.0,564.0,21.590999999999998,34.06
13641,-117.33,73100.0,149.0,26.0,613.0,1,130.0,431.0,13.977,34.05
13642,-117.33,67000.0,123.0,42.0,530.0,1,124.0,390.0,10.469000000000001,34.06
13643,-117.33,68200.0,149.0,48.0,732.0,1,139.0,486.0,25.673000000000002,34.06
13644,-117.33,65000.0,157.0,36.0,755.0,1,152.0,625.0,20.242,34.06
13645,-117.32,73100.0,102.0,46.0,476.0,1,91.0,476.0,14.511,34.06
13646,-117.31,74600.0,387.0,43.0,1697.0,1,352.0,1181.0,19.234,34.08
13647,-117.31,69900.0,495.0,40.0,2011.0,1,469.0,1528.0,19.375,34.08
13648,-117.31,70900.0,732.0,40.0,2936.0,1,676.0,2024.0,21.139,34.07
13649,-117.32,84000.0,245.0,26.0,971.0,1,207.0,592.0,21.125,34.07
13650,-117.31,81500.0,231.0,37.0,953.0,1,230.0,611.0,19.926,34.08
13651,-117.31,88300.0,2111.0,6.0,7423.0,1,1789.0,4092.0,27.002,34.05
13652,-117.33,116700.0,388.0,18.0,1837.0,1,336.0,727.0,25.186999999999998,34.04
13653,-117.33,106300.0,347.0,14.0,1582.0,1,259.0,825.0,28.281,34.03
13654,-117.31,134600.0,383.0,29.0,2481.0,1,385.0,1188.0,47.343999999999994,34.04
13655,-117.31,149500.0,577.0,5.0,2785.0,1,536.0,1310.0,3.39,34.04
13656,-117.3,95800.0,538.0,6.0,2155.0,1,391.0,1039.0,16.675,34.05
13657,-117.3,115700.0,1121.0,7.0,4672.0,1,1046.0,2534.0,34.228,34.05
13658,-117.29,111500.0,403.0,7.0,1971.0,1,423.0,1336.0,45.066,34.06
13659,-117.28,136700.0,290.0,2.0,1658.0,1,304.0,868.0,51.365,34.06
13660,-117.32,123100.0,292.0,17.0,1779.0,1,293.0,1006.0,46.708,34.02
13661,-117.33,123700.0,402.0,18.0,2342.0,1,382.0,1264.0,47.986000000000004,34.03
13662,-117.32,122400.0,761.0,13.0,3853.0,1,669.0,1685.0,39.024,34.03
13663,-117.31,134500.0,299.0,24.0,1966.0,1,302.0,786.0,50.318000000000005,34.03
13664,-117.31,151600.0,187.0,9.0,1199.0,1,207.0,629.0,57.393,34.03
13665,-117.31,129300.0,274.0,18.0,1634.0,1,285.0,899.0,52.138999999999996,34.02
13666,-117.29,197700.0,1525.0,9.0,8185.0,1,1466.0,3630.0,41.667,34.03
13667,-117.27,79300.0,186.0,36.0,848.0,1,169.0,737.0,0.9838,34.09
13668,-117.27,73000.0,256.0,38.0,1093.0,1,212.0,856.0,14.279000000000002,34.08
13669,-117.25,85800.0,605.0,30.0,2981.0,1,573.0,1784.0,2.45,34.08
13670,-117.25,78800.0,706.0,21.0,3067.0,1,687.0,2140.0,24.432,34.07
13671,-117.27,82100.0,132.0,21.0,418.0,1,120.0,401.0,17.206,34.07
13672,-117.24,214500.0,507.0,17.0,3362.0,1,496.0,1520.0,61.986000000000004,34.04
13673,-117.25,161100.0,1063.0,18.0,5761.0,1,1058.0,2763.0,44.472,34.04
13674,-117.27,138200.0,395.0,34.0,1703.0,1,359.0,849.0,31.607,34.05
13675,-117.27,85700.0,1514.0,20.0,5258.0,1,1404.0,3780.0,2.025,34.06
13676,-117.25,93000.0,1156.0,23.0,4503.0,1,937.0,3264.0,19.820999999999998,34.06
13677,-117.25,106500.0,1108.0,18.0,5009.0,1,963.0,2948.0,30.041999999999998,34.06
13678,-117.24,223900.0,234.0,5.0,1775.0,1,222.0,726.0,7.978,34.04
13679,-117.24,165100.0,682.0,4.0,4289.0,1,705.0,1981.0,53.36600000000001,34.04
13680,-117.24,93300.0,786.0,9.0,3603.0,1,718.0,1782.0,32.604,34.06
13681,-117.23,137200.0,817.0,17.0,5036.0,1,833.0,2084.0,46.445,34.15
13682,-117.23,129400.0,521.0,16.0,2577.0,1,472.0,956.0,25.625,34.14
13683,-117.24,107500.0,606.0,6.0,2383.0,1,488.0,1301.0,3.016,34.14
13684,-117.24,128400.0,608.0,23.0,3847.0,1,630.0,1621.0,46.111000000000004,34.15
13685,-117.24,140200.0,293.0,26.0,2041.0,1,375.0,936.0,6.0,34.15
13686,-117.21,140700.0,245.0,16.0,1613.0,1,267.0,811.0,52.591,34.14
13687,-117.22,159300.0,352.0,9.0,2524.0,1,362.0,1139.0,62.516000000000005,34.15
13688,-117.2,173200.0,251.0,18.0,1859.0,1,256.0,747.0,7.732,34.15
13689,-117.2,160000.0,524.0,14.0,2647.0,1,479.0,989.0,31.513,34.14
13690,-117.2,144800.0,333.0,18.0,1920.0,1,323.0,890.0,5.159,34.14
13691,-117.24,87500.0,310.0,24.0,1203.0,1,187.0,594.0,11.522,34.13
13692,-117.24,98900.0,716.0,26.0,3774.0,1,620.0,1913.0,33.534,34.13
13693,-117.23,81600.0,1093.0,6.0,4464.0,1,952.0,2364.0,23.848000000000003,34.12
13694,-117.23,68700.0,293.0,10.0,1145.0,1,251.0,726.0,1.645,34.13
13695,-117.22,110200.0,1330.0,10.0,5951.0,1,1159.0,3204.0,27.011,34.13
13696,-117.2,126700.0,711.0,14.0,3998.0,1,665.0,1509.0,34.138000000000005,34.13
13697,-117.22,82500.0,499.0,34.0,2457.0,1,507.0,1538.0,2.8089999999999997,34.12
13698,-117.21,92900.0,565.0,31.0,3037.0,1,575.0,1834.0,33.445,34.13
13699,-117.2,113900.0,618.0,24.0,3532.0,1,590.0,1681.0,3.5,34.12
13700,-117.24,72300.0,667.0,29.0,2654.0,1,593.0,1822.0,21.563000000000002,34.12
13701,-117.24,73200.0,454.0,23.0,1920.0,1,358.0,1161.0,22.109,34.11
13702,-117.23,81300.0,221.0,22.0,1162.0,1,244.0,995.0,25.875,34.11
13703,-117.23,73500.0,319.0,18.0,1439.0,1,310.0,699.0,21.070999999999998,34.12
13704,-117.23,78300.0,500.0,33.0,2170.0,1,472.0,1425.0,20.133,34.11
13705,-117.22,77200.0,597.0,30.0,2512.0,1,523.0,1390.0,23.725,34.12
13706,-117.22,80400.0,538.0,26.0,2972.0,1,532.0,1972.0,20.387999999999998,34.11
13707,-117.21,90900.0,354.0,32.0,1677.0,1,339.0,1021.0,36.853,34.12
13708,-117.21,89400.0,229.0,27.0,1245.0,1,234.0,692.0,32.176,34.11
13709,-117.21,90900.0,304.0,26.0,1757.0,1,281.0,905.0,34.103,34.11
13710,-117.19,97700.0,384.0,5.0,2167.0,1,358.0,1174.0,40.114000000000004,34.1
13711,-117.21,143100.0,1385.0,5.0,5749.0,1,1088.0,2382.0,30.587,34.08
13712,-117.22,129200.0,692.0,8.0,3065.0,1,666.0,1440.0,32.368,34.07
13713,-117.17,164400.0,573.0,2.0,3867.0,1,433.0,1275.0,54.138000000000005,34.12
13714,-117.12,162500.0,14.0,40.0,96.0,1,14.0,46.0,32.708,34.1
13715,-117.17,173900.0,2248.0,3.0,15695.0,1,1920.0,6080.0,62.178000000000004,34.12
13716,-117.18,90300.0,399.0,28.0,2243.0,1,379.0,1464.0,32.105,34.08
13717,-117.19,84700.0,555.0,22.0,2467.0,1,494.0,1567.0,26.535999999999998,34.08
13718,-117.19,126500.0,751.0,5.0,4458.0,1,773.0,2392.0,45.938,34.08
13719,-117.18,97400.0,245.0,14.0,1258.0,1,264.0,752.0,33.924,34.07
13720,-117.18,75300.0,279.0,28.0,1306.0,1,255.0,885.0,21.154,34.07
13721,-117.18,112500.0,301.0,7.0,1347.0,1,276.0,799.0,29.485,34.07
13722,-117.18,85100.0,446.0,26.0,1953.0,1,414.0,1284.0,13.485,34.06
13723,-117.18,81900.0,180.0,28.0,699.0,1,168.0,432.0,21.875,34.06
13724,-117.19,72800.0,348.0,37.0,1467.0,1,339.0,1316.0,1.4480000000000002,34.06
13725,-117.19,72500.0,500.0,40.0,2374.0,1,455.0,1772.0,2.189,34.07
13726,-117.18,100000.0,233.0,52.0,954.0,1,239.0,533.0,13.020999999999999,34.06
13727,-117.19,102700.0,1559.0,21.0,6107.0,1,1444.0,2805.0,25.643,34.06
13728,-117.18,122300.0,731.0,29.0,3436.0,1,676.0,1323.0,24.943,34.05
13729,-117.17,149300.0,700.0,29.0,4007.0,1,696.0,1576.0,31.801,34.05
13730,-117.18,140700.0,288.0,41.0,1766.0,1,278.0,753.0,49.125,34.04
13731,-117.18,137000.0,342.0,52.0,1820.0,1,315.0,601.0,26.129,34.05
13732,-117.19,117600.0,432.0,52.0,1949.0,1,392.0,767.0,25.143,34.05
13733,-117.19,117800.0,313.0,33.0,1688.0,1,298.0,808.0,32.188,34.05
13734,-117.19,134600.0,498.0,33.0,3007.0,1,488.0,1252.0,38.816,34.05
13735,-117.2,173400.0,222.0,24.0,1587.0,1,234.0,676.0,60.715,34.04
13736,-117.2,153200.0,267.0,23.0,1762.0,1,279.0,1132.0,59.915,34.04
13737,-117.21,224700.0,426.0,14.0,3063.0,1,419.0,1570.0,62.917,34.04
13738,-117.21,137500.0,764.0,4.0,2904.0,1,664.0,1250.0,32.131,34.05
13739,-117.18,152800.0,381.0,38.0,2492.0,1,369.0,1003.0,36.875,34.04
13740,-117.19,152400.0,361.0,36.0,2223.0,1,331.0,942.0,46.806000000000004,34.03
13741,-117.19,182400.0,340.0,25.0,2513.0,1,320.0,900.0,64.962,34.03
13742,-117.19,381800.0,124.0,20.0,856.0,1,145.0,395.0,108.634,34.03
13743,-117.16,135800.0,993.0,9.0,5306.0,1,925.0,2630.0,4.51,34.08
13744,-117.17,108000.0,1235.0,24.0,6573.0,1,1202.0,2904.0,30.651,34.07
13745,-117.17,138100.0,228.0,5.0,1473.0,1,257.0,842.0,4.875,34.08
13746,-117.15,129800.0,316.0,15.0,1852.0,1,298.0,906.0,53.526,34.07
13747,-117.14,162000.0,828.0,3.0,5542.0,1,806.0,2506.0,55.875,34.07
13748,-117.14,141100.0,510.0,15.0,3057.0,1,460.0,1154.0,39.741,34.06
13749,-117.15,127400.0,644.0,25.0,3670.0,1,634.0,1815.0,40.658,34.06
13750,-117.14,204100.0,359.0,5.0,2634.0,1,372.0,1173.0,6.746,34.05
13751,-117.15,162300.0,219.0,9.0,1442.0,1,230.0,633.0,50.227,34.05
13752,-117.16,149900.0,462.0,23.0,3215.0,1,435.0,1411.0,60.701,34.05
13753,-117.17,121500.0,507.0,24.0,2877.0,1,474.0,1141.0,42.059,34.05
13754,-117.15,283100.0,420.0,14.0,2845.0,1,377.0,1172.0,75.822,34.04
13755,-117.16,117200.0,468.0,33.0,2101.0,1,412.0,1997.0,28.125,34.06
13756,-117.16,94300.0,554.0,17.0,2285.0,1,541.0,1412.0,18.152,34.06
13757,-117.14,269600.0,1051.0,26.0,7561.0,1,1012.0,2909.0,72.972,34.01
13758,-117.15,237200.0,393.0,32.0,2832.0,1,385.0,1033.0,65.648,34.03
13759,-117.15,217100.0,701.0,26.0,5305.0,1,676.0,1818.0,61.461000000000006,34.03
13760,-117.17,230600.0,648.0,33.0,4583.0,1,638.0,1760.0,63.308,34.03
13761,-117.09,131300.0,18.0,37.0,106.0,1,12.0,27.0,40.556,34.01
13762,-117.09,103000.0,1271.0,24.0,6260.0,1,1189.0,3132.0,25.156,34.07
13763,-117.12,120800.0,55.0,38.0,281.0,1,52.0,151.0,13.905999999999999,34.06
13764,-117.13,163200.0,510.0,4.0,3078.0,1,486.0,1341.0,49.688,34.06
13765,-117.13,86900.0,541.0,34.0,2405.0,1,514.0,1342.0,28.031,34.07
13766,-117.08,500001.0,11.0,34.0,45.0,1,14.0,39.0,30.625,34.08
13767,-117.12,146600.0,438.0,25.0,2495.0,1,405.0,1071.0,48.173,34.04
13768,-117.07,173200.0,1006.0,14.0,5764.0,1,841.0,1876.0,19.694000000000003,34.05
13769,-117.03,220300.0,577.0,16.0,3784.0,1,525.0,1615.0,42.333,34.07
13770,-117.02,191600.0,648.0,19.0,4415.0,1,619.0,1627.0,42.361000000000004,34.03
13771,-117.03,121000.0,670.0,26.0,3909.0,1,665.0,1884.0,41.361000000000004,34.02
13772,-117.01,135200.0,891.0,15.0,5592.0,1,840.0,2419.0,47.193000000000005,34.01
13773,-116.98,316700.0,312.0,6.0,2290.0,1,274.0,957.0,72.708,34.05
13774,-117.05,111800.0,766.0,23.0,3967.0,1,698.0,1518.0,2.29,34.04
13775,-117.1,96000.0,826.0,24.0,4144.0,1,772.0,2127.0,25.171999999999997,34.03
13776,-117.08,115700.0,699.0,23.0,3862.0,1,652.0,2082.0,3.154,34.03
13777,-117.08,122800.0,563.0,20.0,3111.0,1,538.0,1453.0,33.365,34.02
13778,-117.06,116300.0,809.0,24.0,3912.0,1,762.0,1926.0,26.875,34.02
13779,-117.05,106700.0,646.0,21.0,3098.0,1,614.0,1351.0,2.5980000000000003,34.02
13780,-117.05,116700.0,1205.0,27.0,5484.0,1,1131.0,2645.0,21.927,34.01
13781,-117.04,103500.0,1213.0,24.0,4663.0,1,1116.0,1851.0,14.418,34.02
13782,-117.05,104600.0,698.0,28.0,3009.0,1,626.0,1200.0,13.993,34.03
13783,-117.06,126200.0,446.0,27.0,1945.0,1,418.0,859.0,15.203,34.03
13784,-117.03,113500.0,664.0,26.0,3501.0,1,681.0,1860.0,30.403000000000002,34.03
13785,-117.04,92000.0,795.0,29.0,3375.0,1,699.0,1760.0,27.028000000000002,34.03
13786,-117.04,98300.0,735.0,30.0,3474.0,1,691.0,1674.0,25.863000000000003,34.04
13787,-117.29,40400.0,1636.0,35.0,7922.0,1,1329.0,3431.0,34.145,35.54
13788,-117.37,35000.0,1747.0,39.0,8193.0,1,1597.0,6852.0,23.831999999999997,34.59
13789,-117.62,140200.0,1687.0,6.0,8884.0,1,1334.0,3767.0,3.5989999999999998,34.44
13790,-117.56,138800.0,749.0,6.0,4264.0,1,666.0,2005.0,34.695,34.42
13791,-117.51,119600.0,567.0,5.0,2884.0,1,465.0,1396.0,37.361,34.41
13792,-117.44,130900.0,1137.0,6.0,6068.0,1,947.0,3094.0,35.167,34.45
13793,-117.54,126500.0,1200.0,4.0,6712.0,1,1026.0,3126.0,32.277,34.47
13794,-117.5,84900.0,309.0,20.0,1319.0,1,196.0,486.0,20.184,34.66
13795,-117.42,69500.0,1360.0,8.0,5445.0,1,1214.0,3220.0,17.567,34.59
13796,-117.41,57900.0,212.0,14.0,859.0,1,181.0,541.0,16.838,34.58
13797,-117.4,64700.0,169.0,18.0,755.0,1,165.0,483.0,14.196,34.58
13798,-117.41,73400.0,668.0,10.0,2964.0,1,609.0,1853.0,16.047,34.58
13799,-117.54,83300.0,671.0,5.0,2949.0,1,530.0,1620.0,29.479,34.55
13800,-117.36,91300.0,764.0,7.0,3940.0,1,711.0,2140.0,30.357,34.54
13801,-117.63,167100.0,1306.0,20.0,7052.0,1,810.0,2197.0,37.251999999999995,34.37
13802,-117.61,176900.0,912.0,18.0,5210.0,1,464.0,1301.0,48.623000000000005,34.34
13803,-117.53,108000.0,338.0,35.0,1529.0,1,256.0,688.0,41.083,34.28
13804,-117.55,153100.0,317.0,39.0,1578.0,1,322.0,872.0,4.555,34.25
13805,-117.03,76600.0,583.0,27.0,2718.0,1,509.0,1472.0,2.825,34.91
13806,-117.01,55500.0,555.0,36.0,2181.0,1,492.0,1404.0,23.076999999999998,34.9
13807,-117.02,61600.0,351.0,37.0,1199.0,1,296.0,782.0,16.515,34.9
13808,-117.06,59600.0,916.0,36.0,2828.0,1,736.0,1762.0,14.318,34.9
13809,-117.01,72000.0,519.0,34.0,2194.0,1,515.0,1326.0,21.055999999999997,34.9
13810,-117.0,69400.0,512.0,29.0,2637.0,1,446.0,1188.0,2.99,34.89
13811,-117.01,70400.0,498.0,26.0,2599.0,1,443.0,1332.0,27.198,34.89
13812,-117.02,69300.0,661.0,29.0,3111.0,1,608.0,1530.0,28.281,34.89
13813,-117.04,66800.0,366.0,37.0,1884.0,1,353.0,1052.0,3.175,34.89
13814,-117.05,62000.0,260.0,36.0,1199.0,1,229.0,665.0,37.065,34.89
13815,-117.22,98500.0,910.0,5.0,4787.0,1,806.0,1944.0,26.576,34.44
13816,-117.2,92500.0,1584.0,7.0,8414.0,1,1517.0,5146.0,32.794000000000004,34.46
13817,-117.12,110400.0,326.0,17.0,1613.0,1,300.0,765.0,26.826999999999998,34.46
13818,-117.11,111200.0,556.0,14.0,3026.0,1,485.0,1349.0,28.021,34.43
13819,-117.13,104100.0,464.0,29.0,2251.0,1,315.0,855.0,34.183,34.39
13820,-117.25,170900.0,361.0,4.0,2372.0,1,322.0,1017.0,51.111999999999995,34.49
13821,-117.23,170600.0,536.0,9.0,4055.0,1,478.0,1458.0,54.201,34.49
13822,-117.21,116200.0,348.0,14.0,2125.0,1,360.0,1067.0,36.333,34.49
13823,-117.2,92200.0,850.0,10.0,4201.0,1,808.0,2378.0,21.781,34.5
13824,-117.17,94100.0,925.0,13.0,4460.0,1,840.0,2225.0,20.136,34.49
13825,-117.15,64800.0,55.0,31.0,265.0,1,55.0,186.0,2.125,34.48
13826,-117.18,86900.0,691.0,8.0,3561.0,1,659.0,2156.0,27.778000000000002,34.48
13827,-117.2,101900.0,953.0,7.0,4998.0,1,891.0,2764.0,3.205,34.48
13828,-117.22,109900.0,447.0,7.0,2449.0,1,408.0,1217.0,36.646,34.48
13829,-117.26,151600.0,520.0,10.0,3103.0,1,464.0,1283.0,3.071,34.53
13830,-117.25,142200.0,477.0,7.0,3200.0,1,470.0,1522.0,46.913999999999994,34.51
13831,-117.23,167800.0,807.0,9.0,5756.0,1,758.0,2158.0,55.875,34.51
13832,-117.21,148400.0,629.0,17.0,4379.0,1,595.0,1720.0,5.086,34.51
13833,-117.25,158200.0,955.0,13.0,5841.0,1,915.0,2455.0,41.333,34.53
13834,-117.22,119200.0,2495.0,8.0,12526.0,1,2324.0,6133.0,29.072,34.54
13835,-117.2,118500.0,761.0,12.0,4476.0,1,735.0,2255.0,3.925,34.52
13836,-117.17,90800.0,942.0,15.0,5151.0,1,897.0,2896.0,34.875,34.51
13837,-117.18,98500.0,619.0,5.0,3772.0,1,635.0,2097.0,38.194,34.54
13838,-117.3,64100.0,489.0,38.0,1643.0,1,406.0,1196.0,12.275,34.53
13839,-117.3,56500.0,360.0,31.0,1174.0,1,328.0,1161.0,1.06,34.54
13840,-117.3,85400.0,488.0,25.0,2546.0,1,487.0,1338.0,32.596,34.54
13841,-117.31,79900.0,496.0,26.0,2299.0,1,441.0,1259.0,26.125,34.53
13842,-117.32,91700.0,59.0,18.0,279.0,1,60.0,188.0,0.8246,34.55
13843,-117.32,92800.0,1165.0,9.0,5904.0,1,1063.0,3489.0,3.125,34.54
13844,-117.33,97100.0,712.0,10.0,3781.0,1,685.0,2044.0,30.943,34.53
13845,-117.34,103100.0,1385.0,6.0,5667.0,1,1199.0,2447.0,23.616999999999997,34.51
13846,-117.35,98000.0,392.0,10.0,2163.0,1,362.0,1174.0,3.375,34.5
