"X","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","dbscan","kmeans","som"
11194,-117.92,171300,990,6,3136,0,859,1894,25.564,33.83,3,2,2
11195,-117.93,201900,381,30,1561,0,391,1104,3.375,33.83,3,5,1
11196,-117.93,287100,298,34,2160,0,305,852,60.531,33.84,3,3,1
11197,-117.93,282500,612,26,2811,0,566,1374,3.475,33.84,3,5,1
11198,-117.91,350000,393,26,1156,0,400,1880,22.716,33.84,3,5,1
11199,-117.9,164700,689,23,2459,0,598,2720,28.072,33.83,3,5,1
11200,-117.91,175000,368,9,1160,0,325,735,1.119,33.83,3,5,1
11201,-117.92,212500,86,17,382,0,81,272,1.425,33.83,3,5,1
11202,-117.91,165400,253,16,919,0,249,912,15.903,33.84,3,5,1
11203,-117.91,168100,252,25,1021,0,258,975,3.125,33.84,3,5,1
11204,-117.91,160600,113,47,504,0,109,375,36.607,33.83,3,5,1
11205,-117.91,161400,260,37,1039,0,243,719,30.288,33.83,3,5,1
11206,-117.92,179300,193,36,1072,0,196,639,50.275,33.83,3,5,1
11207,-117.92,166400,301,52,1514,0,293,855,36.042,33.83,3,5,1
11208,-117.91,170800,527,32,1855,0,504,2568,25.509,33.83,3,5,1
11209,-117.9,166900,302,32,1187,0,275,1003,24.931,33.82,3,5,1
11210,-117.92,152400,506,10,1548,0,424,1535,45.057,33.82,3,5,1
11211,-117.91,184600,640,32,2696,0,626,2330,29.479,33.82,3,5,1
11212,-117.91,182900,326,29,1444,0,271,1038,23.843,33.82,3,5,1
11213,-117.91,153100,353,18,1181,0,340,781,25.625,33.81,3,5,1
11214,-117.91,179600,307,32,1408,0,284,1331,37.014,33.82,3,5,1
11215,-117.93,166300,587,18,3291,0,563,1640,48.981,33.81,3,5,1
11216,-117.92,205100,173,34,988,0,184,759,56.047,33.81,3,5,1
11217,-117.93,218000,717,34,3903,0,716,2054,42.731,33.8,3,5,1
11218,-117.92,159500,256,17,1317,0,272,679,46.696,33.8,3,5,1
11219,-117.9,45000,326,21,1342,0,335,748,29.231,33.8,3,5,1
11220,-117.9,157500,829,22,2964,0,771,2639,24.833,33.8,3,2,2
11221,-117.9,350000,397,23,1368,0,358,1940,30.789,33.8,3,5,1
11222,-117.9,212500,442,27,2176,0,418,1440,4.375,33.8,3,5,1
11223,-117.94,238000,334,33,1891,0,343,932,42.759,33.81,3,5,1
11224,-117.94,214300,482,25,1731,0,455,1127,3.256,33.81,3,5,1
11225,-117.94,227400,203,34,1290,0,204,664,58.461,33.81,3,5,1
11226,-117.94,243200,259,26,1589,0,315,735,45.714,33.81,3,5,1
11227,-117.94,254800,489,28,2914,0,499,1500,49.429,33.8,3,5,1
11228,-117.94,172200,1131,24,4602,0,1014,3003,36.771,33.81,3,2,2
11229,-117.93,231900,267,29,1672,0,281,891,48.611,33.8,3,5,1
11230,-117.95,208700,190,35,1068,0,174,514,40.735,33.82,3,5,1
11231,-117.95,224700,181,35,1117,0,168,496,43.269,33.82,3,5,1
11232,-117.96,183400,622,32,2856,0,601,1499,3.63,33.82,3,5,1
11233,-117.96,197400,556,32,2726,0,531,1513,37.917,33.82,3,5,1
11234,-117.96,195200,131,30,729,0,139,488,47.667,33.8,3,5,1
11235,-117.96,177400,192,35,1153,0,208,884,52.384,33.81,3,5,1
11236,-117.96,182500,277,34,1416,0,284,980,47.772,33.81,3,5,1
11237,-117.96,180000,326,35,1996,0,330,1409,47.738,33.81,3,5,1
11238,-117.96,180400,468,29,2176,0,428,1632,3.707,33.82,3,5,1
11239,-117.96,209400,251,19,1199,0,276,730,36.422,33.82,3,5,1
11240,-117.95,195200,291,33,1724,0,285,943,5.118,33.81,3,5,1
11241,-117.96,183900,356,34,1941,0,339,1021,44.663,33.81,3,5,1
11242,-117.95,240700,498,24,2749,0,460,1367,4.025,33.81,3,5,1
11243,-118,201800,547,33,2970,0,539,1869,43.636,33.81,3,5,1
11244,-118,174700,640,22,2642,0,588,1702,35.268,33.81,3,5,1
11245,-118.01,177100,345,25,1831,0,339,809,45.179,33.81,3,5,1
11246,-118,202800,644,24,3002,0,634,1495,31.087,33.82,3,5,1
11247,-118,153800,605,13,2782,0,628,1749,41.276,33.81,3,5,1
11248,-118,146300,436,17,2142,0,412,946,37.059,33.81,3,5,1
11249,-117.99,162500,94,18,383,0,98,487,3.975,33.8,3,5,1
11250,-118,196500,404,17,1530,0,344,883,28.835,33.81,3,5,1
11251,-117.99,189600,557,21,2281,0,460,1510,28.625,33.82,3,5,1
11252,-117.99,182900,795,23,3284,0,758,3257,24.526,33.81,3,2,2
11253,-117.99,153100,40,42,161,0,50,157,2.2,33.81,3,5,1
11254,-117.99,162500,8,46,38,0,14,66,41.667,33.81,3,5,1
11255,-117.98,181800,816,28,3528,0,764,2304,2.582,33.81,3,5,1
11256,-117.98,183100,878,18,3751,0,815,2281,37.201,33.81,3,2,2
11257,-117.98,215600,156,35,897,0,161,479,5.152,33.81,3,5,1
11258,-117.97,206300,1081,26,4022,0,1001,2457,28.042,33.81,3,2,2
11259,-117.97,180600,462,30,2406,0,456,1753,4.485,33.81,3,5,1
11260,-117.99,180800,639,25,3179,0,623,2526,33.281,33.8,3,5,1
11261,-117.99,169000,324,33,2064,0,315,1384,45.263,33.79,3,5,1
11262,-117.99,190500,560,29,2470,0,513,1589,31.801,33.79,3,5,1
11263,-117.99,167800,467,35,2301,0,454,2272,39.566,33.79,3,5,1
11264,-117.98,227500,341,35,2114,0,343,1077,54.876,33.8,3,5,1
11265,-117.98,179700,478,35,2356,0,480,1659,41.115,33.79,3,5,1
11266,-117.98,191400,432,32,2161,0,402,1503,43.036,33.8,3,5,1
11267,-117.97,225600,474,35,2985,0,453,1614,54.631,33.8,3,5,1
11268,-117.97,211400,641,33,3268,0,591,1704,36.849,33.79,3,5,1
11269,-118,143500,694,18,3679,0,652,1820,36.531,33.79,3,5,1
11270,-117.99,213000,993,15,4273,0,946,2300,35.313,33.78,3,2,2
11271,-117.99,213300,707,21,2695,0,683,1888,32.857,33.79,3,5,1
11272,-117.98,187500,546,31,2825,0,563,1908,39.798,33.78,3,5,1
11273,-117.97,224200,410,34,2456,0,442,1289,41.818,33.79,3,5,1
11274,-117.99,173900,1698,19,7399,0,1593,3554,31.049,33.78,3,2,2
11275,-117.97,203800,597,35,3148,0,587,2110,39.479,33.78,3,5,1
11276,-117.98,180200,971,22,4255,0,920,2901,32.636,33.78,3,2,2
11277,-117.96,231300,420,33,1984,0,387,1119,34.821,33.8,3,5,1
11278,-117.96,221800,403,36,2398,0,402,1261,52.816,33.79,3,5,1
11279,-117.96,218000,267,35,1493,0,272,811,5.244,33.8,3,5,1
11280,-117.96,188400,394,33,2362,0,387,1185,4.425,33.8,3,5,1
11281,-117.95,218300,408,34,2584,0,405,1233,56.935,33.79,3,5,1
11282,-117.95,191000,883,26,4115,0,825,2184,39.536,33.78,3,2,1
11283,-117.96,214500,501,29,1813,0,482,1170,20.677,33.79,3,5,1
11284,-117.96,229200,201,35,1330,0,217,658,6.37,33.78,3,5,1
11285,-117.94,214300,734,23,2757,0,707,1811,2.8,33.8,3,5,1
11286,-117.95,190600,520,34,2912,0,501,1625,44.667,33.79,3,5,1
11287,-117.95,214600,285,34,1654,0,292,905,46.389,33.8,3,5,1
11288,-117.95,215700,192,32,1219,0,197,634,5.237,33.8,3,5,1
11289,-117.94,236500,784,24,4179,0,733,1902,47.986,33.79,3,2,1
11290,-117.93,231300,359,36,2169,0,370,1018,43.906,33.78,3,5,1
11291,-117.94,199200,468,34,2627,0,450,1409,47.731,33.78,3,5,1
11292,-117.93,190800,403,36,2363,0,391,1240,40.909,33.79,3,5,1
11293,-117.93,193400,616,34,3592,0,605,2138,52.129,33.79,3,5,1
11294,-117.92,190500,288,35,1785,0,297,1033,45.739,33.79,3,5,1
11295,-117.92,198700,969,29,3692,0,881,2683,31.726,33.79,3,2,2
11296,-117.92,184300,614,26,2737,0,606,1877,28.622,33.79,3,5,1
11297,-117.91,170300,1054,22,4417,0,983,2759,4.25,33.79,3,2,2
11298,-117.91,177900,549,33,2729,0,535,2223,40.362,33.78,3,5,1
11299,-117.93,182300,820,28,4380,0,835,2187,39.018,33.78,3,2,1
11300,-117.92,190300,960,28,3614,0,889,3282,3.522,33.77,3,2,2
11301,-117.91,184000,1037,26,4297,0,967,3596,3.045,33.78,3,2,2
11302,-117.92,186500,323,35,1654,0,354,1065,34.837,33.78,3,5,1
11303,-117.95,133800,1035,9,3553,0,986,2017,29.726,33.78,3,2,2
11304,-117.94,170800,142,32,714,0,154,654,45.052,33.77,3,5,1
11305,-117.94,175900,747,33,2964,0,718,2235,32.591,33.77,3,5,1
11306,-117.94,171100,745,11,2880,0,722,1806,38.056,33.78,3,5,1
11307,-117.94,166100,68,40,299,0,70,163,30.125,33.78,3,5,1
11308,-117.93,190700,582,36,3157,0,561,1842,45.833,33.77,3,5,1
11309,-117.96,236100,557,26,2136,0,537,1528,24.931,33.78,3,5,1
11310,-117.95,188500,560,32,2296,0,532,1376,37.303,33.78,3,5,1
11311,-117.96,269300,538,33,1520,0,242,658,4.875,33.78,3,5,1
11312,-117.95,181800,308,38,1476,0,309,1114,41.917,33.77,3,5,1
11313,-117.95,180900,246,38,989,0,204,691,32.632,33.77,3,5,1
11314,-117.96,222800,905,32,4398,0,884,2777,41.321,33.77,3,2,2
11315,-117.97,162200,424,20,1988,0,425,1277,29.414,33.77,3,5,1
11316,-117.97,350000,417,25,1295,0,342,856,27.157,33.77,3,5,1
11317,-117.97,179600,575,22,2244,0,533,1543,26.618,33.77,3,5,1
11318,-117.99,160900,531,15,2081,0,561,1617,34.955,33.77,3,5,1
11319,-117.98,169800,570,7,2252,0,550,1576,36.333,33.77,3,5,1
11320,-117.97,194000,399,18,1862,0,369,1301,31.771,33.76,3,5,1
11321,-117.98,174200,673,22,3236,0,662,2034,40.955,33.77,3,5,1
11322,-117.98,196900,312,29,1518,0,317,1086,4.32,33.76,3,5,1
11323,-117.97,187500,272,28,1386,0,294,901,47.464,33.76,3,5,1
11324,-117.96,189500,290,24,1328,0,306,1012,42.813,33.76,3,5,1
11325,-117.96,193900,556,22,2520,0,527,2126,37.734,33.76,3,5,1
11326,-117.96,176100,611,14,2509,0,547,1814,27.986,33.75,3,5,1
11327,-117.95,188000,366,29,1829,0,343,1703,41.295,33.76,3,5,1
11328,-117.94,184200,506,27,2512,0,511,1861,42.386,33.76,3,5,1
11329,-117.94,176200,337,33,1441,0,331,1233,37.232,33.76,3,5,1
11330,-117.95,191400,812,24,3956,0,795,3196,43.512,33.76,3,2,2
11331,-117.94,186700,1093,30,5268,0,1050,4480,4.015,33.75,3,2,2
11332,-117.96,237300,208,25,1323,0,229,852,46.167,33.75,3,5,1
11333,-117.96,196300,539,22,2300,0,542,1625,2.78,33.75,3,5,1
11334,-117.95,276100,283,19,1983,0,275,1098,66.355,33.75,3,3,1
11335,-117.95,231400,358,24,2027,0,341,1405,51.416,33.75,3,5,1
11336,-117.97,183900,325,27,1712,0,345,1036,40.508,33.76,3,5,1
11337,-117.97,190700,722,26,3361,0,648,2709,39.107,33.75,3,5,1
11338,-117.97,190400,270,32,1564,0,290,973,3.75,33.75,3,5,1
11339,-117.93,174100,703,24,3202,0,714,3308,41.577,33.76,3,2,1
11340,-117.93,162800,339,24,1380,0,304,1472,42.219,33.75,3,5,1
11341,-117.93,141600,602,15,2448,0,575,1666,35.967,33.75,3,5,1
11342,-117.93,161800,803,17,3341,0,825,3381,3.371,33.76,3,2,2
11343,-117.93,177900,662,21,2884,0,645,2613,4.05,33.76,3,5,1
11344,-117.92,137500,598,8,2325,0,565,1511,33.629,33.75,3,5,1
11345,-117.92,147500,471,19,1920,0,432,1413,40.313,33.75,3,5,1
11346,-117.89,194800,445,29,2577,0,470,1849,44.732,33.77,3,5,1
11347,-117.9,182300,378,35,2002,0,387,1726,39.613,33.77,3,5,1
11348,-117.91,190400,1398,26,5556,0,1333,4545,30.902,33.77,3,2,2
11349,-117.91,167400,1569,22,7531,0,1523,5254,38.506,33.76,3,2,2
11350,-117.92,174300,177,26,784,0,169,662,28.438,33.76,3,5,1
11351,-117.91,215100,538,20,4413,0,1063,4818,28.594,33.76,0,2,2
11352,-117.92,156300,223,23,893,0,216,1149,26.442,33.75,3,5,1
11353,-117.92,142800,199,32,790,0,201,1196,30.625,33.75,3,5,1
11354,-117.91,160000,679,8,2346,0,674,3842,30.635,33.75,3,2,2
11355,-117.93,142600,282,15,1206,0,270,677,39.219,33.74,3,5,1
11356,-117.93,153000,434,30,1654,0,467,1843,31.403,33.74,3,5,1
11357,-117.93,87500,197,5,639,0,197,666,33.017,33.74,3,5,1
11358,-117.92,186500,1265,13,4620,0,1109,3385,31.773,33.74,3,2,2
11359,-117.92,159700,491,18,1639,0,458,2513,21.838,33.74,3,5,1
11360,-117.91,162500,214,15,715,0,244,1394,33.846,33.74,3,5,1
11361,-117.92,189300,1063,24,5321,0,1047,4011,43.882,33.74,3,2,2
11362,-117.93,179500,834,27,3662,0,743,3009,39.816,33.73,3,2,1
11363,-117.94,207200,840,24,4248,0,798,3118,42.222,33.74,3,2,2
11364,-117.94,211400,718,24,4197,0,714,2468,52.563,33.73,3,2,1
11365,-117.95,201200,600,16,2768,0,563,1182,37.162,33.74,3,5,1
11366,-117.95,225200,243,25,1393,0,245,976,54.485,33.74,3,5,1
11367,-117.95,271900,554,21,3576,0,538,1846,59.838,33.74,3,3,1
11368,-117.98,160500,411,17,1989,0,453,1401,41.603,33.7,3,5,1
11369,-117.98,230000,464,24,2308,0,407,1101,44.766,33.71,3,5,1
11370,-117.99,218800,487,19,1967,0,404,1251,36.696,33.71,3,5,1
11371,-117.98,229600,373,26,1905,0,368,1098,48.611,33.71,3,5,1
11372,-117.96,224800,234,26,1374,0,244,731,60.905,33.68,3,5,1
11373,-117.97,273800,316,23,1722,0,309,865,46.452,33.68,3,5,1
11374,-117.96,230700,349,25,2004,0,343,1085,47.656,33.68,3,5,1
11375,-117.96,219200,539,18,2594,0,485,817,23.674,33.68,3,5,1
11376,-117.96,152100,1279,24,6517,0,1198,3441,4.25,33.68,0,2,2
11377,-117.97,260900,568,26,3653,0,585,1930,57.301,33.68,3,5,1
11378,-117.95,230400,264,26,1417,0,261,817,4.875,33.69,3,5,1
11379,-117.95,265000,344,26,2249,0,373,1311,50.287,33.68,3,5,1
11380,-117.95,239200,303,27,1732,0,308,1115,55.312,33.68,3,5,1
11381,-117.95,252800,191,19,1028,0,159,340,36.364,33.68,3,5,1
11382,-117.95,137300,383,25,1611,0,327,554,30.417,33.67,3,5,1
11383,-117.95,372400,233,25,1799,0,265,810,8.289,33.67,3,5,1
11384,-117.95,329800,227,26,1787,0,224,639,68.226,33.66,3,3,1
11385,-117.95,337400,441,22,2785,0,392,1086,73.719,33.66,3,3,1
11386,-117.98,197900,754,22,3335,0,719,1500,37.315,33.65,3,5,1
11387,-117.98,211300,206,18,1027,0,180,436,42.159,33.65,3,5,1
11388,-117.98,294900,527,22,3592,0,523,1598,65.501,33.65,3,3,1
11389,-117.98,137500,495,20,1851,4,363,792,38.187,33.64,1,5,1
11390,-117.97,139200,380,16,1735,0,360,784,42.566,33.74,3,5,1
11391,-117.97,262000,539,18,2814,0,493,1439,3.599,33.74,3,5,1
11392,-117.97,222500,325,27,2097,0,331,1217,57.121,33.73,3,5,1
11393,-117.97,224200,260,26,1694,0,279,885,50.875,33.73,3,5,1
11394,-117.96,230000,415,19,1783,0,383,1025,41.484,33.74,3,5,1
11395,-117.96,347600,455,22,3479,0,488,1454,66.324,33.73,3,3,1
11396,-117.97,301800,560,19,4154,0,589,2130,72.845,33.73,3,3,1
11397,-117.97,273400,500,24,2991,0,453,1437,54.286,33.72,3,5,1
11398,-117.95,288000,483,21,3107,0,503,1688,59.582,33.72,3,3,1
11399,-117.96,318200,559,23,3929,0,538,1858,68.645,33.72,3,3,1
11400,-117.93,295600,557,19,4021,0,545,1872,67.919,33.73,3,3,1
11401,-117.93,319500,585,17,4461,0,580,2095,76.709,33.72,3,3,1
11402,-117.92,205800,293,17,1692,0,280,934,44.728,33.73,3,5,1
11403,-117.92,225800,1182,14,5147,0,1126,3171,39.929,33.73,3,2,2
11404,-117.92,274200,502,17,3318,0,498,1520,55.501,33.72,3,5,1
11405,-117.96,342600,849,19,4328,0,808,2243,55.702,33.71,3,2,2
11406,-117.95,290900,1715,16,6058,0,1495,3285,34.133,33.71,3,2,2
11407,-117.96,304500,221,19,1624,0,228,782,45.962,33.71,3,5,1
11408,-117.95,306500,407,20,2781,0,408,1242,61.092,33.71,3,3,1
11409,-117.94,276500,602,18,3695,0,572,1779,59.449,33.71,3,3,1
11410,-117.93,158800,717,10,2775,0,633,1581,41.366,33.71,3,5,1
11411,-117.94,284500,718,18,4827,0,716,2471,61.181,33.7,3,2,2
11412,-117.95,284600,618,24,4269,0,597,1954,69.261,33.69,3,3,1
11413,-117.95,231900,924,17,5781,0,915,2585,5.343,33.7,3,2,2
11414,-117.98,350200,520,22,3957,0,527,1774,70.907,33.69,3,3,1
11415,-117.97,292000,580,21,4112,0,581,1886,6.799,33.69,3,5,1
11416,-117.98,390500,631,16,5127,0,596,2142,78.195,33.7,3,3,1
11417,-117.96,279300,740,23,4417,0,693,1865,53.428,33.7,3,2,1
11418,-117.96,289600,445,23,2622,0,407,1103,4.725,33.7,3,5,1
11419,-117.96,290400,441,20,3123,0,432,1319,6.091,33.69,3,5,1
11420,-117.96,316700,343,17,2500,0,368,1242,77.313,33.69,3,3,1
11421,-117.98,278000,504,24,3451,0,493,1736,63.749,33.7,3,3,1
11422,-117.98,264600,548,24,3430,0,512,1601,56.825,33.71,3,5,1
11423,-117.97,252900,405,26,2553,0,411,1337,53.737,33.71,3,5,1
11424,-117.97,286100,478,25,3273,0,497,1645,58.195,33.71,3,3,1
11425,-117.99,229400,357,25,2017,0,369,1063,40.345,33.7,3,5,1
11426,-117.98,239200,340,17,1997,0,341,952,44.148,33.7,3,5,1
11427,-117.99,213000,729,17,3386,0,666,1715,37.479,33.69,3,5,1
11428,-117.98,247200,438,16,2437,0,422,986,57.117,33.69,3,5,1
11429,-117.97,265100,660,25,3906,0,622,1809,56.765,33.67,3,5,1
11430,-117.97,281500,600,22,3914,0,607,1871,58.541,33.66,3,3,1
11431,-117.96,382100,652,16,5143,0,637,2209,70.173,33.67,3,3,1
11432,-117.96,333300,744,19,5925,0,729,2302,75.699,33.66,3,2,1
11433,-117.96,350600,684,23,5379,0,555,1826,70.151,33.65,3,3,1
11434,-117.97,339300,336,26,2379,0,346,988,53.674,33.65,3,3,1
11435,-117.97,344000,360,25,2482,4,352,960,61.572,33.63,1,3,1
11436,-117.96,289800,689,24,4462,0,712,1943,57.395,33.65,3,2,1
11437,-117.96,343300,318,21,2030,0,311,910,78.453,33.65,3,3,1
11438,-117.96,363100,879,18,3603,0,756,1549,40.229,33.65,3,2,1
11439,-117.98,383900,291,17,2054,4,288,836,68.939,33.61,1,3,1
11440,-117.97,269800,574,18,3698,0,614,2046,62.984,33.73,3,3,1
11441,-117.98,219700,538,18,3833,0,996,2192,34.679,33.73,3,2,2
11442,-117.98,240400,547,24,2826,0,546,1738,60.494,33.72,3,5,1
11443,-117.98,243100,561,28,3109,0,562,1891,52.655,33.72,3,5,1
11444,-117.98,264700,1174,7,5664,0,1101,2493,58.252,33.67,3,2,2
11445,-117.98,279400,547,26,3527,0,542,1615,61.624,33.66,3,3,1
11446,-117.97,330700,640,17,4466,0,666,2166,6.979,33.67,3,2,1
11447,-117.97,180300,1338,14,6090,0,1248,1974,28.061,33.66,3,2,2
11448,-117.98,369100,477,14,3396,0,472,1542,73.982,33.68,3,3,1
11449,-117.98,281900,538,24,4177,0,606,1704,62.473,33.68,3,3,1
11450,-117.98,332900,373,17,2603,0,382,1265,68.039,33.68,3,3,1
11451,-117.97,390800,598,16,4508,0,623,2221,73.731,33.68,3,3,1
11452,-117.97,232100,292,26,1616,0,241,700,55.105,33.68,3,5,1
11453,-118.01,447700,536,13,2902,4,490,1125,5.888,33.67,0,5,1
11454,-118.01,397600,780,16,3581,4,774,1644,5.041,33.67,0,2,1
11455,-118.01,429200,1045,19,4559,4,910,1949,4.355,33.66,0,2,2
11456,-118,442700,903,25,4041,4,784,1689,42.289,33.66,0,3,1
11457,-118.02,408300,646,38,2548,4,399,755,28.352,33.65,1,3,1
11458,-117.99,273600,883,13,4000,0,881,1999,47.245,33.68,3,2,2
11459,-117.99,186900,462,18,2024,0,451,1047,35.848,33.68,3,5,1
11460,-117.99,234600,664,15,3141,0,633,1729,42.165,33.67,3,5,1
11461,-117.99,216700,841,14,3305,0,769,2272,34.899,33.68,3,2,2
11462,-117.99,282200,790,19,3808,0,756,1776,4.625,33.67,3,5,1
11463,-117.99,350000,479,12,2228,0,488,1122,40.385,33.67,3,5,1
11464,-117.99,262500,427,17,1692,0,423,903,35.859,33.67,3,5,1
11465,-118,252900,708,16,2809,4,638,1260,32.353,33.66,1,5,1
11466,-117.99,353100,293,29,1330,0,236,613,46.591,33.66,3,3,1
11467,-117.99,268800,653,14,3155,0,575,951,30.625,33.66,3,5,1
11468,-118.02,271400,834,11,3969,4,754,1508,43.409,33.62,1,2,1
11469,-118.05,477700,935,5,7017,4,867,2427,101.154,33.65,0,3,1
11470,-118,285400,985,12,5241,0,943,2048,64.858,33.68,3,2,2
11471,-118,387800,667,34,3712,0,632,1521,48.125,33.67,3,3,1
11472,-118,279700,1029,19,4808,0,971,2422,40.121,33.71,3,2,2
11473,-117.99,237500,578,18,1994,0,577,3031,27.614,33.71,3,5,1
11474,-117.99,216700,458,17,1600,0,432,1803,27.865,33.71,3,5,1
11475,-118.02,331900,995,23,5554,0,936,2408,53.886,33.71,3,2,2
11476,-118.02,285700,770,23,5069,0,769,2473,63.047,33.7,3,2,2
11477,-118.02,267800,1706,22,8844,0,1594,4404,44.453,33.72,0,2,2
11478,-118.01,302500,578,23,4095,0,589,1766,67.418,33.73,3,3,1
11479,-118.02,336900,1141,24,6393,0,1057,2743,51.384,33.73,3,2,2
11480,-118.03,261000,957,24,5203,0,946,2465,5.163,33.72,3,2,2
11481,-118.04,237800,1330,24,7141,0,1268,3418,46.649,33.72,3,2,2
11482,-117.99,250900,421,24,2104,0,414,1181,38.365,33.73,3,5,1
11483,-118,342800,280,26,2236,0,282,809,67.395,33.73,3,3,1
11484,-117.99,220800,884,20,3182,0,817,1770,31.912,33.73,3,2,1
11485,-117.99,255700,275,26,1787,0,270,801,55.514,33.72,3,5,1
11486,-117.99,134800,649,17,2801,0,535,1473,42.875,33.72,3,5,1
11487,-117.99,188500,537,14,2127,0,475,1338,3.628,33.72,3,5,1
11488,-118.01,295600,1357,18,6565,0,1248,3079,47.515,33.71,3,2,2
11489,-118.01,302700,567,24,3856,0,588,1741,7.248,33.7,3,5,1
11490,-118.01,500001,115,3,945,0,123,337,115.199,33.69,0,3,1
11491,-117.99,248800,903,13,4013,0,859,1999,4.625,33.7,3,2,1
11492,-117.99,216400,294,16,1476,0,270,886,53.259,33.69,3,5,1
11493,-117.99,350000,858,12,2480,0,788,1441,16.705,33.69,3,5,1
11494,-118.02,287800,443,24,2598,0,435,1184,58.623,33.71,3,3,1
11495,-118.03,395300,421,15,3244,0,413,1259,77.854,33.7,3,3,1
11496,-118.03,271400,251,26,1483,0,235,738,6,33.71,3,5,1
11497,-118.07,437900,711,13,5126,4,718,2429,95.268,33.67,0,3,1
11498,-118.04,169400,1048,14,4494,0,963,2222,47.821,33.72,3,2,2
11499,-118.05,188900,687,14,2673,0,656,1192,41.862,33.72,3,5,1
11500,-118.04,182500,490,15,1836,0,477,942,40.238,33.72,3,5,1
11501,-118.09,295100,969,13,4770,4,972,2261,5.883,33.7,0,2,2
11502,-118.04,396900,868,12,4014,0,769,1605,60.102,33.71,3,3,2
11503,-118.09,380000,974,32,6239,4,950,2615,66.188,33.75,0,2,1
11504,-118.1,4e+05,262,37,997,4,282,531,47.773,33.74,1,3,1
11505,-118.11,346400,812,15,2569,4,477,785,54.011,33.75,1,3,1
11506,-118.11,500001,303,43,1222,4,309,565,48.482,33.74,1,3,1
11507,-118.09,422200,390,44,1671,4,367,871,46.369,33.74,1,3,1
11508,-118.11,390500,314,24,1608,4,314,592,50.926,33.75,1,3,1
11509,-118.1,495500,524,33,2119,4,465,872,4.537,33.74,0,3,1
11510,-118.1,457100,342,31,1310,4,310,563,46.528,33.74,1,3,1
11511,-118.11,500001,333,32,1258,4,334,645,50.476,33.73,1,3,1
11512,-118.1,500001,538,32,2035,4,512,934,42.287,33.74,1,3,1
11513,-118.07,485000,296,24,1240,4,254,513,49.044,33.72,1,3,1
11514,-118.07,500001,250,32,1179,4,209,369,51.824,33.72,1,3,1
11515,-118.09,500001,271,19,1397,4,197,491,87.397,33.71,0,3,1
11516,-118.06,500001,937,17,4573,4,796,1619,57.704,33.72,0,3,1
11517,-118.05,461600,570,25,4150,4,547,1424,88.281,33.71,0,3,1
11518,-118.06,500001,531,22,4311,4,533,1426,98.177,33.72,0,3,1
11519,-118.07,401700,313,13,1822,4,303,643,98.346,33.73,0,3,1
11520,-118.06,500001,331,14,2665,4,319,964,150.001,33.72,0,3,1
11521,-118.06,500001,602,16,4392,0,578,1490,105.424,33.73,3,3,1
11522,-118.08,340700,396,14,2021,4,367,696,71.673,33.72,1,3,1
11523,-118.05,266100,450,25,2472,0,467,1301,50.699,33.73,3,5,1
11524,-118.05,226100,472,17,1875,0,406,900,52.589,33.72,3,5,1
11525,-118.05,174500,1271,22,5416,0,1184,2260,38.038,33.72,3,2,2
11526,-118.09,62000,409,26,1388,0,392,515,18.015,33.77,3,5,1
11527,-118.08,87500,562,26,2461,0,544,971,21.944,33.77,3,5,1
11528,-118.08,67500,551,26,2013,0,510,664,22.708,33.77,3,5,1
11529,-118.08,68500,806,26,3083,0,723,960,19.074,33.77,3,5,1
11530,-118.08,46900,637,25,1995,0,597,743,14.617,33.76,3,5,1
11531,-118.09,58500,440,26,1625,0,414,533,1.808,33.76,3,5,1
11532,-118.09,61300,1508,26,5359,0,1393,1829,17.675,33.77,0,2,2
11533,-118.08,54300,577,26,1967,0,538,692,16.111,33.76,3,5,1
11534,-118.08,46700,364,26,996,0,313,366,12.813,33.76,3,5,1
11535,-118.08,71300,159,27,529,0,155,193,20.952,33.76,3,5,1
11536,-118.09,67500,640,27,2301,0,627,847,17.208,33.77,3,5,1
11537,-118,176000,455,26,1876,0,436,1499,2.925,33.76,3,5,1
11538,-118.01,186000,722,30,3380,0,652,2269,4.525,33.75,3,5,1
11539,-118,137500,387,26,1382,0,368,1977,27.589,33.75,3,5,1
11540,-118,316700,346,25,2767,0,372,1148,6.394,33.74,3,5,1
11541,-118.02,214800,587,27,2905,0,561,1781,4.25,33.76,3,5,1
11542,-118.02,231200,479,26,2989,0,475,1596,57.157,33.75,3,5,1
11543,-118.03,221900,849,25,4650,0,790,2503,5.742,33.76,3,2,2
11544,-118.04,338800,263,16,2070,0,297,878,70.879,33.76,3,3,1
11545,-118.04,235600,650,16,3757,0,614,1291,52.001,33.75,3,5,1
11546,-118.04,235800,421,26,2532,0,441,1274,53.559,33.74,3,5,1
11547,-118.02,248200,609,26,3842,0,595,1961,6.128,33.74,3,5,1
11548,-118.02,234100,610,26,3711,0,597,1902,55.599,33.73,3,5,1
11549,-118.01,264900,1264,25,8110,0,1232,3613,60.609,33.74,3,2,2
11550,-117.98,180000,802,24,3865,0,772,2670,38.158,33.75,3,2,1
11551,-117.98,199600,274,37,1264,0,273,783,33.438,33.75,3,5,1
11552,-117.99,184400,462,30,1859,0,418,1314,30.909,33.75,3,5,1
11553,-117.98,207500,635,29,3443,0,620,2257,47.404,33.74,3,5,1
